Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Test1:E1,,,Test1:V1,,,Test1:M1,,,Test1:I1,,,Test1:E2,,,Test1:V2,,,Test1:M2,,,Test1:I2,,,Test1:E3,,,Test1:V3,,,Test1:M3,,,Test1:I3,,,Test1:TOP PLANE1,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
53,0,145.403351,397.948669,341.84433,121.19986,398.050018,452.746887,132.537872,400.045349,570.263306,145.500977,408.358215,704.696106,14.606832,307.939392,327.034363,16.261854,244.540482,435.05307,7.091388,256.143341,571.423645,2.291682,262.993744,721.231567,149.118744,235.223312,308.405487,198.264755,231.370392,417.15329,192.94017,210.142227,585.235596,195.337875,208.584885,711.693176,271.917267,-5.710846,757.705383
54,0,145.874207,398.503693,342.701019,121.424553,397.856689,453.539215,132.696823,399.767487,570.324829,145.676468,408.246155,704.411987,15.26816,308.417419,327.082123,16.648689,244.387558,434.703491,7.140058,255.924667,571.39032,2.258176,263.041718,721.182007,149.771774,234.90863,308.687988,198.674301,231.386383,417.291443,193.001038,209.839355,585.407959,195.315262,208.33548,711.701477,272.918915,-6.262034,757.636169
55,0,146.359924,398.851746,343.567474,121.639885,397.504669,454.468536,132.697266,399.515045,570.346802,145.777145,408.190674,704.184814,15.889272,308.748718,327.132843,17.051207,244.047394,434.336884,7.160738,255.686462,571.425537,2.174015,263.064514,721.152161,150.384598,234.447235,308.973389,199.130478,231.403381,417.341614,193.005798,209.611938,585.876343,195.26532,208.237488,711.694092,272.91864,-6.28007,757.642456
56,0,146.826096,399.210388,344.683228,121.655197,397.059692,455.567932,132.777786,399.257294,570.217773,145.691742,408.17276,704.145264,16.252649,309.202484,327.427795,17.485123,243.553696,433.960419,7.169044,255.248428,571.399597,2.201698,262.933838,721.251465,151.53418,239.861526,307.659546,199.595856,231.288528,417.447113,193.203049,209.495132,586.200562,195.337326,208.267609,711.749268,272.927612,-6.286443,757.643921
57,0,147.243652,399.516327,345.74176,121.531906,396.617462,456.672028,132.250916,399.04599,569.973145,145.694992,408.14801,704.118347,17.162239,309.49704,327.447205,17.821838,243.140762,433.579285,7.160684,254.899078,571.787292,2.17979,262.885864,721.260864,152.339355,240.432144,307.846527,199.95018,231.153,417.742004,193.27681,209.416733,586.76355,195.347717,208.235779,711.861572,271.942871,-5.729942,757.696594
58,0,147.662399,399.801575,346.899292,121.62516,396.105774,457.74115,132.342834,398.755157,569.91925,145.741226,408.132019,704.090515,17.620914,309.86087,327.708252,18.101606,242.749802,433.355804,7.190182,254.668594,572.08667,2.166541,262.834259,721.332825,152.866486,240.884476,308.078766,200.23941,230.996216,417.901031,193.332397,209.183884,587.273254,195.434372,208.155777,711.900635,271.948853,-5.741987,757.70105
59,0,148.07077,400.055176,347.950989,121.671349,395.724243,458.68811,132.421814,398.526611,569.895142,145.729324,408.142761,703.981812,18.194365,310.10318,327.792755,18.320784,242.491684,433.180511,7.128005,254.528046,572.298401,2.187542,262.772278,721.419983,153.508331,241.21524,308.13443,200.481766,230.829468,418.21283,193.318848,208.963547,587.561279,195.445267,208.12384,712.069702,271.9505,-5.739153,757.692139
60,0,148.62384,400.185455,348.971588,121.643677,395.426849,459.587738,132.249451,398.226532,570.073547,145.763229,408.020966,703.83374,18.647566,310.659607,328.139526,18.298336,242.404419,432.940002,7.092998,254.128784,572.656799,2.126678,262.693817,721.490234,154.029984,241.860184,308.452393,200.704865,231.401657,418.713654,193.356567,208.722626,587.820251,195.457138,207.987335,712.284546,271.996216,-5.784548,757.742737
61,0,149.064316,400.390961,349.91568,121.686127,395.088013,460.425385,132.186249,397.816498,570.128479,145.839172,407.845001,703.560913,18.600136,311.045593,328.071533,18.387226,242.262436,432.66153,7.018051,253.695847,572.854858,2.085869,262.619049,721.551331,154.414734,242.207031,308.647797,200.62912,230.331924,418.759125,193.335342,208.331299,587.977844,195.461548,207.767426,712.429382,271.924896,-5.713017,757.696838
62,0,149.472717,400.615234,350.850739,121.777473,394.730499,461.211823,132.167267,397.427826,570.176025,145.970963,407.6586,703.244751,19.495207,311.338226,328.007599,18.355703,242.168396,432.378174,6.930958,253.371185,572.986572,2.010347,262.580017,721.591492,155.062042,242.394318,308.522461,200.621704,230.106506,418.889526,193.262772,207.917038,588.07428,195.42424,207.498322,712.447388,272.922089,-6.272286,757.645813
63,0,149.800552,400.737885,351.755157,121.692505,394.429108,461.953308,132.094482,397.146484,570.211792,146.083557,407.587982,702.900818,19.616348,311.989197,328.471222,18.263485,242.092377,432.134552,6.753337,253.198929,573.162292,1.935743,262.639099,721.630676,154.93544,242.939911,308.924622,200.586288,229.892181,419.059082,193.098663,207.639313,588.176208,195.280807,207.342773,712.540222,272.928131,-6.260006,757.630981
64,0,150.036438,400.952271,352.812592,121.500305,393.967346,462.87619,131.845551,396.803925,570.030151,146.078171,407.457611,702.740051,19.582903,312.47522,328.652313,18.144787,241.904312,431.769531,6.567775,252.843582,573.437744,1.872686,262.562103,721.697083,154.718063,243.590942,309.268616,200.49498,229.653152,419.210144,193.031036,207.374237,588.269775,195.398865,208.384293,712.758911,272.929901,-6.286057,757.643372
65,0,150.174194,401.193329,353.991821,121.139236,393.463409,463.838135,131.6418,396.517242,569.889771,146.379608,407.339142,702.514038,20.462337,312.60495,328.386444,17.955896,241.643524,431.410889,6.345922,252.59996,573.883911,1.771134,262.614258,721.751953,155.413528,243.885712,309.165619,200.374313,229.455963,419.362,192.838318,207.195618,588.583435,195.294586,208.075958,712.697632,272.932312,-6.279681,757.630676
66,0,150.120178,401.486145,355.159119,120.882347,392.955139,464.892456,131.493378,396.246521,569.712585,145.86734,407.413544,702.5,19.59589,313.199066,328.981384,17.845425,241.283539,431.186279,6.083657,252.421524,574.230774,1.705356,262.520508,721.911987,155.54921,244.49939,309.233551,200.315659,229.271866,419.403717,192.682312,206.953766,588.981079,195.178177,207.001541,712.47644,271.949524,-5.749294,757.690918
67,0,150.041153,401.753815,356.350586,120.439034,392.499542,465.890015,131.160446,396.038757,569.678467,146.13237,407.353302,702.418213,19.959133,313.388489,329.167969,17.755381,240.970413,431.039154,5.794589,252.238922,574.577698,1.627287,262.458221,722.131592,155.893661,244.868652,309.290192,200.257431,229.213455,419.605408,192.466782,206.85611,589.384094,195.100647,207.047134,712.514343,271.780151,-5.62892,757.559753
68,0,149.88707,402.109131,357.523773,120.048645,392.079071,466.861206,130.70903,395.786652,569.7052,145.617401,407.392029,702.366272,20.450132,313.608154,329.338989,17.733597,240.605408,430.876709,5.563142,251.851974,574.940491,1.49509,262.385254,722.352295,156.365875,245.268188,309.331207,200.186127,229.177963,419.67691,192.288574,206.804123,589.854248,195.036407,206.962921,712.486633,271.957031,-5.749153,757.684448
69,0,149.663361,402.507568,358.679626,119.658119,391.760162,467.80246,130.404968,395.546844,569.66571,145.988586,407.243347,702.222351,19.827221,314.227905,330.044128,17.754965,240.310883,430.781677,5.260004,251.601105,575.066345,1.432255,262.260681,722.622192,155.724152,246.067841,309.906403,200.116287,229.217194,419.733002,192.092682,206.553848,590.03949,194.990494,206.940735,712.454041,272.924896,-6.311142,757.640869
70,0,149.545425,402.848602,359.642792,119.173019,391.65036,468.558868,130.02356,395.33548,569.901245,145.655579,407.194366,701.983643,19.644583,314.651276,330.291229,17.549093,240.266083,430.639435,5.0125,251.246933,575.326233,1.258104,262.271942,722.782471,155.522751,246.671066,310.023529,199.910675,229.287033,419.902252,191.902756,206.397003,590.098633,194.829956,206.796829,712.499023,272.919128,-6.298592,757.635132
71,0,149.406021,403.207336,360.572296,118.771278,391.537781,469.26651,129.619125,395.073395,570.05249,145.948257,407.032806,701.644348,19.892214,315.095947,330.345184,17.341658,240.235641,430.406647,4.80005,250.902145,575.580383,1.162359,262.218536,722.90918,155.751587,247.295578,309.947418,199.679184,229.28714,419.82901,191.752335,206.229599,590.127808,194.764359,206.621872,712.523804,272.917145,-6.277309,757.62677
72,0,149.305054,403.648315,361.664276,118.380585,391.21875,470.172638,129.44339,394.775055,569.926941,145.94545,406.893127,701.485168,19.825342,315.730438,330.501312,17.049711,240.227005,430.10495,4.574013,250.61116,575.805481,1.069753,262.187744,722.98175,155.665909,248.109924,309.973602,199.329437,229.218628,419.80957,191.626709,205.946762,590.023376,194.735275,206.42009,712.396118,271.98288,-5.755577,757.752441
73,0,149.220093,403.996368,362.687134,117.813156,391.008057,471.029633,129.275299,394.6315,569.896301,145.684814,406.947601,701.434326,19.82044,316.416107,330.647125,16.562551,240.330032,429.764069,4.233241,250.570862,576.320862,0.98541,262.274628,723.034119,155.643433,248.709259,310.170685,198.902206,229.127136,419.935852,191.340256,205.798218,590.063232,194.595016,206.35199,712.441528,271.918274,-5.707551,757.700623
74,0,149.168381,404.398956,363.837585,117.208664,390.666779,471.959595,128.983307,394.474731,569.642151,145.658035,406.966095,701.39093,19.656916,317.292908,331.003937,16.127796,240.373383,429.319672,3.90922,250.434723,576.871155,0.928898,262.263885,723.063721,155.564545,249.384689,310.313812,198.459366,229.017532,420.06958,191.147324,205.717926,589.986938,194.584396,206.336655,712.371826,272.037964,-5.811423,757.768311
75,0,149.076675,404.82959,364.992401,116.654999,390.310883,472.940216,128.889267,394.291016,569.495605,145.506683,407.034607,701.27356,19.531271,318.020477,331.124084,15.956545,240.325668,428.812744,3.580992,250.502197,577.50824,0.846889,262.359863,723.115356,155.516251,250.125412,310.485413,198.008865,228.932587,420.256317,190.878403,205.537857,590.019104,194.500244,206.249603,712.342651,271.926636,-5.750436,757.699585
76,0,149.013458,405.250397,366.181244,116.134171,390.089691,473.864288,128.755875,394.152863,569.496399,145.867371,406.953094,701.18512,19.972013,318.502686,330.988983,15.576269,240.45961,428.496368,3.339662,250.429504,578.103149,0.845988,262.323029,723.169556,155.507339,250.84436,310.74762,197.629578,228.951492,420.470703,190.731735,205.428436,590.044678,194.524445,206.196777,712.370789,272.935272,-6.302902,757.630371
77,0,148.889099,405.755402,367.367523,115.651955,389.859192,474.776642,128.392578,393.957581,569.548401,145.814835,406.929871,701.112183,19.912361,319.24884,331.227081,15.29425,240.497574,428.169281,3.212876,250.097,578.61676,0.814995,262.265411,723.303894,155.510635,251.689499,310.920441,197.366455,229.062454,420.516327,190.704407,205.40416,590.109497,194.535294,206.140488,712.418579,272.933777,-6.297777,757.62738
78,0,148.711136,406.334381,368.487518,115.175407,389.568726,475.723206,128.666245,393.655945,569.586121,145.536346,406.881531,701.239502,19.741806,319.967682,331.651794,15.99896,239.990982,427.831818,2.926816,249.911087,578.925232,0.707992,262.218658,723.456787,155.587372,252.599472,311.039917,197.2565,229.244553,420.546539,190.427429,205.294968,590.344971,194.480392,206.048401,712.341797,271.99173,-5.799033,757.738831
79,0,148.49913,406.941925,369.55423,114.884521,389.349823,476.600128,127.99321,393.630157,569.601074,145.681381,406.839874,700.996338,19.716452,320.695007,332.071564,15.219995,240.447159,427.623016,2.585704,249.833328,578.895081,0.542392,262.271362,723.64032,155.809296,253.517929,311.154419,197.254333,229.442734,420.533752,190.159576,205.152023,590.50769,194.315994,206.00441,712.275513,272.92868,-6.279989,757.624878
80,0,148.432205,407.452148,370.721375,115.001617,389.072632,477.515015,127.834381,393.399139,569.595154,145.253464,406.85321,700.851501,19.540064,321.196045,332.176025,15.284873,240.379669,427.320618,2.330266,249.531189,578.890442,0.406988,262.178772,723.854919,156.07695,254.433838,311.287933,197.33255,229.702438,420.536377,190.05394,205.156616,590.634094,194.234879,206.051697,712.209778,271.924194,-5.73134,757.704468
